Timestamp,RSSI,SNR,SpreadingFactor,Bandwidth,Coding Rage,Frequency,PreambleLength,PacketLength,TransmitterLat,TransmitterLon,ReceiverLat,ReceiverLon,GPSDistance,DistanceEstimate
253263,-95,-6.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231722,-110.949698,316.89,426.22
254251,-91,-5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231722,-110.949686,318.05,303.03
255252,-93,1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.949669,319.61,359.38
256136,-95,-1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.949656,320.87,426.22
256251,-94,-4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.949656,320.87,391.37
257135,-90,-9.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231718,-110.949644,321.98,278.26
259249,-92,-4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.949611,325.08,330.00
260133,-92,-0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231717,-110.949601,325.99,330.00
260249,-91,-2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231717,-110.949601,325.99,303.03
261134,-92,-6.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231717,-110.949582,327.79,330.00
262258,-91,-0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.949563,329.63,303.03
263138,-93,-2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.949547,331.05,359.38
263259,-89,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.949547,331.05,255.51
264247,-89,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231720,-110.949535,332.18,255.51
265139,-89,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231715,-110.949513,334.25,255.51
265260,-92,0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231715,-110.949513,334.25,330.00
266135,-92,-2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231708,-110.949500,335.50,330.00
266250,-87,-6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231708,-110.949500,335.50,215.44
267134,-89,1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231704,-110.949493,336.16,255.51
267250,-88,1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231704,-110.949493,336.16,234.62
268133,-90,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231712,-110.949474,337.92,278.26
268249,-94,-2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231712,-110.949474,337.92,391.37
270138,-93,0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231726,-110.949432,341.89,359.38
270258,-91,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231726,-110.949432,341.89,303.03
271138,-91,2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.949411,343.86,303.03
271258,-90,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.949411,343.86,278.26
272134,-91,1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231734,-110.949401,344.87,303.03
272250,-92,-2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231734,-110.949401,344.87,330.00
273136,-95,-3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231743,-110.949386,346.28,426.22
273252,-96,-5.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231743,-110.949386,346.28,464.16
274134,-96,-7.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231745,-110.949371,347.66,464.16
274249,-96,0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231745,-110.949371,347.66,464.16
275132,-101,-9.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231750,-110.949355,349.16,710.97
276246,-93,4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231745,-110.949342,350.40,359.38
277133,-92,4.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231738,-110.949325,352.04,330.00
277248,-93,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231738,-110.949325,352.04,359.38
278133,-95,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.949308,353.59,426.22
278249,-96,-5.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.949308,353.59,464.16
279134,-93,-7.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231737,-110.949295,354.79,359.38
279249,-94,2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231737,-110.949295,354.79,391.37
280134,-93,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231738,-110.949274,356.80,359.38
280249,-97,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231738,-110.949274,356.80,505.48
281135,-93,-0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.949260,358.09,359.38
281250,-96,4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.949260,358.09,464.16
282137,-93,5.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231728,-110.949241,359.84,359.38
282253,-97,3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231728,-110.949241,359.84,505.48
283133,-98,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231751,-110.949243,359.77,550.48
284247,-95,-4.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231754,-110.949236,360.42,426.22
285131,-95,-0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231761,-110.949218,362.16,426.22
285247,-92,-8.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231761,-110.949218,362.16,330.00
287248,-93,0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231774,-110.949187,365.01,359.38
288133,-93,-4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231771,-110.949168,366.88,359.38
288248,-95,5.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231771,-110.949168,366.88,426.22
289135,-93,5.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231768,-110.949152,368.32,359.38
289251,-92,8.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231768,-110.949152,368.32,330.00
290137,-92,8.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231754,-110.949129,370.48,330.00
290258,-91,8.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231754,-110.949129,370.48,303.03
291247,-95,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.949112,372.06,426.22
292132,-96,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231752,-110.949094,373.71,464.16
292247,-95,3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231752,-110.949094,373.71,426.22
293132,-95,4.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.949078,375.22,426.22
293248,-102,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.949078,375.22,774.26
294131,-99,3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231753,-110.949061,376.88,599.48
294247,-104,-1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231753,-110.949061,376.88,918.25
295132,-100,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.949048,378.10,652.85
295247,-100,-2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.949048,378.10,652.85
296131,-103,-5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231760,-110.949037,379.18,843.19
297249,-96,2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.949028,379.97,464.16
298132,-100,-1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.949007,381.98,652.85
298247,-96,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.949007,381.98,464.16
299132,-97,-4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231772,-110.948996,383.01,505.48
299247,-97,2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231772,-110.948996,383.01,505.48
300132,-98,2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231763,-110.948972,385.28,550.48
300248,-99,2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231763,-110.948972,385.28,599.48
301133,-98,1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231762,-110.948957,386.67,550.48
301248,-99,1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231762,-110.948957,386.67,599.48
302132,-98,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.948941,388.20,550.48
302247,-95,5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.948941,388.20,426.22
303133,-94,6.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.948930,389.20,391.37
303248,-98,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.948930,389.20,550.48
304132,-100,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231758,-110.948917,390.38,652.85
305249,-101,-4.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231751,-110.948901,391.89,710.97
306247,-104,-6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231755,-110.948900,392.04,918.25
307131,-101,-6.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231751,-110.948882,393.71,710.97
307247,-100,-3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231751,-110.948882,393.71,652.85
308132,-99,3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231751,-110.948866,395.20,599.48
308247,-100,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231751,-110.948866,395.20,652.85
309132,-98,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231750,-110.948837,397.87,550.48
309248,-99,3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231750,-110.948837,397.87,599.48
310246,-99,1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231746,-110.948818,399.67,599.48
311133,-102,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231739,-110.948803,401.07,774.26
311248,-98,0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231739,-110.948803,401.07,550.48
312134,-97,-2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231746,-110.948784,402.88,505.48
312249,-97,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231746,-110.948784,402.88,505.48
313132,-98,-6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.948771,404.16,550.48
313248,-96,-2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.948771,404.16,464.16
314132,-97,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231782,-110.948786,402.77,505.48
315131,-98,-3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231774,-110.948769,404.33,550.48
315247,-98,-3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231774,-110.948769,404.33,550.48
317131,-100,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231771,-110.948727,408.32,652.85
317247,-96,-6.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231771,-110.948727,408.32,464.16
321131,-100,-7.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231781,-110.948690,411.78,652.85
321246,-98,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231781,-110.948690,411.78,550.48
322131,-99,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231786,-110.948684,412.44,599.48
322246,-99,-6.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231786,-110.948684,412.44,599.48
323131,-98,-7.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231791,-110.948672,413.56,550.48
323246,-97,-4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231791,-110.948672,413.56,505.48
324133,-97,-4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231802,-110.948660,414.66,505.48
324248,-98,-4.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231802,-110.948660,414.66,550.48
325134,-96,-6.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231811,-110.948654,415.32,464.16
325249,-98,-0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231811,-110.948654,415.32,550.48
326132,-99,-1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231802,-110.948635,417.01,599.48
326247,-99,-4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231802,-110.948635,417.01,599.48
327133,-99,-5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231804,-110.948627,417.79,599.48
327248,-99,-5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231804,-110.948627,417.79,599.48
328132,-98,-7.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231802,-110.948606,419.77,550.48
328248,-100,3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231802,-110.948606,419.77,652.85
329133,-100,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231803,-110.948589,421.33,652.85
329249,-99,-0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231803,-110.948589,421.33,599.48
330133,-98,2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231810,-110.948584,421.82,550.48
330248,-102,-7.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231810,-110.948584,421.82,774.26
339248,-100,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231797,-110.948447,434.66,652.85
340132,-100,-0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231789,-110.948433,436.02,652.85
341249,-103,-7.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231778,-110.948419,437.26,843.19
345134,-99,-6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.948362,442.59,599.48
345249,-100,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231757,-110.948362,442.59,652.85
346132,-99,-1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231749,-110.948346,444.07,599.48
347138,-103,-9.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231734,-110.948324,446.13,843.19
354249,-98,-10.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231688,-110.948211,456.71,550.48
355247,-99,-7.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231686,-110.948200,457.79,599.48
356138,-99,-11.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231685,-110.948177,459.95,599.48
357259,-97,-3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231691,-110.948162,461.35,505.48
365138,-96,-9.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231712,-110.948025,474.28,464.16
366135,-96,-6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231713,-110.948008,475.84,464.16
369255,-98,-10.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.947940,482.25,550.48
371136,-99,-3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231722,-110.947890,486.97,599.48
371257,-101,-6.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231722,-110.947890,486.97,710.97
372139,-106,-2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231723,-110.947872,488.70,1089.02
372260,-104,-4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231723,-110.947872,488.70,918.25
373137,-100,-2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231725,-110.947849,490.81,652.85
373258,-103,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231725,-110.947849,490.81,843.19
374256,-106,-0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231726,-110.947833,492.29,1089.02
375135,-103,-0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947819,493.64,843.19
375256,-103,0.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947819,493.64,843.19
376136,-101,2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.947804,495.02,710.97
376257,-103,-1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.947804,495.02,843.19
377134,-101,3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947789,496.48,710.97
378256,-105,-8.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947774,497.86,1000.00
379137,-103,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947760,499.16,843.19
379257,-104,-4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947760,499.16,918.25
380135,-101,-3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231728,-110.947745,500.63,710.97
381137,-105,-6.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231728,-110.947730,501.99,1000.00
381258,-102,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231728,-110.947730,501.99,774.26
382135,-102,-7.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947717,503.25,774.26
383137,-106,-10.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947697,505.08,1089.02
383258,-102,-1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947697,505.08,774.26
384256,-103,-3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231726,-110.947677,507.03,843.19
385136,-99,0.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231726,-110.947655,509.05,599.48
386256,-102,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231716,-110.947629,511.53,774.26
387137,-101,2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231713,-110.947611,513.19,710.97
387257,-99,1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231713,-110.947611,513.19,599.48
388138,-99,5.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231700,-110.947592,515.02,599.48
388259,-98,1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231700,-110.947592,515.02,550.48
389259,-97,2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231700,-110.947572,516.83,505.48
390136,-99,4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231702,-110.947557,518.30,599.48
390258,-99,-7.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231702,-110.947557,518.30,599.48
391137,-98,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231702,-110.947541,519.74,550.48
391258,-99,1.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231702,-110.947541,519.74,599.48
392136,-97,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231705,-110.947526,521.20,505.48
392257,-99,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231705,-110.947526,521.20,599.48
393137,-97,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231711,-110.947513,522.36,505.48
393258,-95,-0.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231711,-110.947513,522.36,426.22
395133,-96,-5.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231714,-110.947493,524.31,464.16
395249,-98,0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231714,-110.947493,524.31,550.48
396133,-97,3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231716,-110.947475,525.99,505.48
396248,-97,-0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231716,-110.947475,525.99,505.48
397138,-99,0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231718,-110.947457,527.68,599.48
398138,-100,0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231719,-110.947445,528.81,652.85
403259,-104,-7.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231725,-110.947361,536.72,918.25
404257,-101,-6.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231726,-110.947348,537.92,710.97
405132,-100,-4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.947341,538.63,652.85
407247,-97,-9.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.947324,540.19,505.48
408250,-101,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947312,541.36,710.97
409137,-101,-3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947300,542.46,710.97
409252,-102,3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947300,542.46,774.26
411249,-100,-8.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.947278,544.51,652.85
412248,-107,-5.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.947267,545.59,1185.97
413138,-107,-7.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.947252,547.00,1185.97
414248,-109,-9.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.947235,548.54,1406.53
415247,-101,-3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.947222,549.75,710.97
417248,-103,3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.947195,552.32,843.19
418137,-99,4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.947181,553.63,599.48
418257,-100,-3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.947181,553.63,652.85
419137,-101,-2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.947170,554.65,710.97
420139,-102,-1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.947160,555.64,774.26
421250,-102,0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947167,554.93,774.26
422134,-99,-4.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947157,555.89,599.48
422249,-98,-3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947157,555.89,550.48
423135,-98,-2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947150,556.58,550.48
424133,-101,-2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.947137,557.78,710.97
424248,-98,2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.947137,557.78,550.48
425136,-100,-1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.947125,558.93,652.85
425251,-99,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.947125,558.93,599.48
426137,-98,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231723,-110.947105,560.78,550.48
426258,-99,-1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231723,-110.947105,560.78,599.48
427248,-98,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231724,-110.947095,561.73,550.48
428132,-100,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231725,-110.947083,562.85,652.85
428247,-98,-8.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231725,-110.947083,562.85,550.48
429131,-104,-6.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947069,564.17,918.25
429247,-97,-5.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231727,-110.947069,564.17,505.48
430138,-102,-4.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.947052,565.81,774.26
431258,-98,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.947040,566.96,550.48
432145,-99,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231735,-110.947027,568.12,599.48
432266,-94,7.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231735,-110.947027,568.12,391.37
433262,-95,6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231740,-110.947014,569.37,426.22
434260,-97,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231743,-110.946999,570.76,505.48
435141,-95,1.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231746,-110.946987,571.90,426.22
435261,-98,5.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231746,-110.946987,571.90,550.48
436138,-97,2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231750,-110.946975,573.08,505.48
436259,-98,-6.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231750,-110.946975,573.08,550.48
437260,-100,0.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231753,-110.946961,574.36,652.85
438133,-99,1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231756,-110.946947,575.64,599.48
438249,-98,-1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231756,-110.946947,575.64,550.48
439135,-96,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231753,-110.946934,576.90,464.16
439250,-101,0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231753,-110.946934,576.90,710.97
440140,-98,5.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231744,-110.946913,578.85,550.48
440260,-98,6.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231744,-110.946913,578.85,550.48
441264,-100,6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231728,-110.946895,580.56,652.85
442261,-99,3.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.946880,581.92,599.48
443262,-103,5.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231721,-110.946867,583.19,843.19
445136,-100,4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.946834,586.27,652.85
445256,-100,6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.946834,586.27,652.85
446136,-104,4.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231729,-110.946808,588.75,918.25
447138,-104,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.946789,590.50,918.25
447258,-106,1.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231730,-110.946789,590.50,1089.02
448138,-101,6.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.946768,592.48,710.97
448259,-106,2.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231731,-110.946768,592.48,1089.02
449259,-107,-0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231732,-110.946741,595.04,1185.97
450137,-105,-2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231736,-110.946723,596.70,1000.00
450258,-106,-5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231736,-110.946723,596.70,1089.02
451261,-102,2.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231746,-110.946712,597.82,774.26
452250,-101,4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231749,-110.946696,599.25,710.97
453140,-100,2.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231749,-110.946677,601.06,652.85
453261,-107,-5.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231749,-110.946677,601.06,1185.97
454259,-107,-4.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231749,-110.946659,602.75,1185.97
455143,-103,1.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231769,-110.946652,603.42,843.19
456249,-106,-2.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231785,-110.946644,604.23,1089.02
457139,-103,3.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231783,-110.946628,605.76,843.19
457259,-106,-10.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231783,-110.946628,605.76,1089.02
458140,-105,-6.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231793,-110.946617,606.80,1000.00
458260,-107,-8.00,7,125000,5,2752,8,0,32.231694,-110.953067,32.231793,-110.946617,606.80,1185.97
459249,-105,0.50,7,125000,5,2752,8,0,32.231694,-110.953067,32.231803,-110.946608,607.60,1000.00
460133,-106,-3.25,7,125000,5,2752,8,0,32.231694,-110.953067,32.231803,-110.946593,609.09,1089.02
460248,-107,3.75,7,125000,5,2752,8,0,32.231694,-110.953067,32.231803,-110.946593,609.09,1185.97
